"","dt","LandAverageTemperature","LandAverageTemperatureUncertainty","LandMaxTemperature","LandMaxTemperatureUncertainty","LandMinTemperature","LandMinTemperatureUncertainty","LandAndOceanAverageTemperature","LandAndOceanAverageTemperatureUncertainty","Country"
"1990","1915-10-01",8.984,0.19,14.862,0.302,3.017,0.36,15.093,0.125,"Global"
"1991","1915-11-01",6.216,0.185,12.159,0.337,0.297,0.33,14.254,0.127,"Global"
"1992","1915-12-01",3.633,0.197,9.515,0.327,-2.069,0.377,13.538,0.127,"Global"
"1993","1916-01-01",2.616,0.242,8.309,0.296,-2.927,0.359,13.294,0.134,"Global"
"1994","1916-02-01",2.957,0.264,8.855,0.289,-3.024,0.371,13.581,0.134,"Global"
"1995","1916-03-01",4.846,0.307,10.961,0.308,-1.584,0.32,14.121,0.142,"Global"
"1996","1916-04-01",8.047,0.257,14.096,0.272,1.918,0.343,14.975,0.134,"Global"
"1997","1916-05-01",10.972,0.294,17.084,0.374,4.794,0.457,15.779,0.139,"Global"
"1998","1916-06-01",12.942,0.232,18.91,0.357,6.867,0.376,16.29,0.126,"Global"
"1999","1916-07-01",14.052,0.301,20.012,0.327,8.184,0.347,16.599,0.145,"Global"
"2000","1916-08-01",13.58,0.323,19.484,0.355,7.754,0.338,16.511,0.142,"Global"
"2001","1916-09-01",11.726,0.247,17.634,0.302,5.725,0.306,15.927,0.132,"Global"
"2002","1916-10-01",9.053,0.218,14.763,0.296,3.156,0.195,14.919,0.128,"Global"
"2003","1916-11-01",5.596,0.214,11.22,0.305,-0.311,0.257,13.814,0.131,"Global"
"2004","1916-12-01",2.316,0.226,7.838,0.406,-3.402,0.253,13.006,0.131,"Global"
"2005","1917-01-01",2.133,0.252,7.848,0.358,-3.782,0.273,12.84,0.138,"Global"
"2006","1917-02-01",2.36,0.314,8.334,0.398,-3.771,0.307,13.099,0.151,"Global"
"2007","1917-03-01",4.488,0.231,10.552,0.227,-1.983,0.272,13.801,0.136,"Global"
"2008","1917-04-01",7.855,0.272,13.932,0.235,1.689,0.317,14.815,0.142,"Global"
"2009","1917-05-01",10.443,0.294,16.421,0.341,4.305,0.373,15.537,0.143,"Global"
"2010","1917-06-01",12.915,0.243,18.889,0.303,6.792,0.325,16.239,0.132,"Global"
"2011","1917-07-01",14.259,0.296,20.083,0.374,8.377,0.344,16.706,0.144,"Global"
"2012","1917-08-01",13.471,0.319,19.568,0.507,7.545,0.349,16.58,0.149,"Global"
"2013","1917-09-01",11.745,0.242,17.669,0.283,5.796,0.312,16.058,0.142,"Global"
"2014","1917-10-01",8.544,0.173,14.426,0.279,2.64,0.301,14.942,0.126,"Global"
"2015","1917-11-01",5.82,0.226,11.686,0.253,0.0570000000000001,0.266,14.002,0.138,"Global"
"2016","1917-12-01",2.247,0.266,7.703,0.276,-3.43,0.326,13.098,0.145,"Global"
"2017","1918-01-01",1.934,0.251,7.552,0.261,-3.802,0.371,13.129,0.141,"Global"
"2018","1918-02-01",2.455,0.342,8.256,0.314,-3.568,0.344,13.312,0.156,"Global"
"2019","1918-03-01",4.811,0.257,10.704,0.197,-1.267,0.31,14.034,0.147,"Global"
"2020","1918-04-01",7.644,0.258,13.706,0.255,1.426,0.38,14.794,0.148,"Global"
"2021","1918-05-01",10.54,0.304,16.48,0.332,4.386,0.359,15.733,0.156,"Global"
"2022","1918-06-01",12.908,0.242,18.731,0.335,6.772,0.407,16.306,0.14,"Global"
"2023","1918-07-01",14.002,0.301,19.916,0.367,7.896,0.384,16.596,0.149,"Global"
"2024","1918-08-01",13.431,0.329,19.326,0.334,7.492,0.378,16.552,0.147,"Global"
"2025","1918-09-01",11.881,0.256,17.999,0.243,5.8,0.29,16.074,0.147,"Global"
"2026","1918-10-01",9.433,0.209,15.332,0.243,3.578,0.499,15.252,0.144,"Global"
"2027","1918-11-01",5.683,0.225,11.265,0.2,0.142,0.353,14.297,0.148,"Global"
"2028","1918-12-01",2.848,0.245,8.266,0.356,-2.627,0.377,13.439,0.155,"Global"
"2029","1919-01-01",2.184,0.252,7.649,0.381,-3.396,0.453,13.309,0.152,"Global"
"2030","1919-02-01",2.852,0.285,8.627,0.43,-2.996,0.452,13.678,0.151,"Global"
"2031","1919-03-01",4.743,0.27,10.714,0.285,-1.547,0.352,14.22,0.148,"Global"
"2032","1919-04-01",8.487,0.292,14.412,0.349,2.441,0.385,15.253,0.15,"Global"
"2033","1919-05-01",10.969,0.286,16.701,0.376,4.881,0.375,15.847,0.14,"Global"
"2034","1919-06-01",13.228,0.241,19.017,0.429,7.102,0.34,16.375,0.132,"Global"
"2035","1919-07-01",14.274,0.299,20.146,0.44,8.264,0.414,16.582,0.144,"Global"
"2036","1919-08-01",13.786,0.335,19.804,0.367,7.842,0.333,16.498,0.153,"Global"
"2037","1919-09-01",11.99,0.25,17.887,0.346,6.126,0.26,16.025,0.141,"Global"
"2038","1919-10-01",9.361,0.216,15.005,0.205,3.522,0.237,15.117,0.129,"Global"
"2039","1919-11-01",5.489,0.23,11.158,0.184,-0.431,0.205,13.914,0.136,"Global"
"2040","1919-12-01",3.224,0.245,8.756,0.303,-2.395,0.266,13.263,0.138,"Global"
"2041","1920-01-01",2.841,0.25,8.444,0.435,-2.942,0.328,13.257,0.137,"Global"
"2042","1920-02-01",2.755,0.268,8.266,0.503,-3.109,0.289,13.347,0.136,"Global"
"2043","1920-03-01",5.227,0.231,11.034,0.3,-0.782,0.292,14.25,0.138,"Global"
"2044","1920-04-01",8.293,0.272,14.141,0.298,2.164,0.419,15.079,0.145,"Global"
"2045","1920-05-01",11.131,0.31,17.145,0.474,5.126,0.352,15.855,0.141,"Global"
"2046","1920-06-01",13.105,0.245,18.9,0.335,7.057,0.297,16.415,0.131,"Global"
"2047","1920-07-01",14.245,0.305,20.121,0.477,8.299,0.358,16.693,0.143,"Global"
"2048","1920-08-01",13.698,0.343,19.647,0.305,7.772,0.345,16.626,0.143,"Global"
"2049","1920-09-01",11.794,0.258,17.81,0.257,5.85,0.297,16.117,0.133,"Global"
"2050","1920-10-01",9.021,0.212,14.852,0.302,3.1,0.267,15.206,0.125,"Global"
"2051","1920-11-01",5.566,0.229,11.127,0.243,-0.123,0.278,14.159,0.128,"Global"
"2052","1920-12-01",2.629,0.229,8.225,0.31,-3.063,0.402,13.311,0.127,"Global"
"2053","1921-01-01",2.98,0.32,8.737,0.317,-2.709,0.345,13.439,0.146,"Global"
"2054","1921-02-01",3.125,0.236,9.17,0.409,-2.816,0.278,13.622,0.129,"Global"
"2055","1921-03-01",5.081,0.276,10.928,0.36,-0.931,0.322,14.128,0.137,"Global"
"2056","1921-04-01",8.324,0.262,14.327,0.247,2.252,0.34,15.005,0.129,"Global"
"2057","1921-05-01",11.245,0.282,17.255,0.306,5.152,0.389,15.826,0.129,"Global"
"2058","1921-06-01",13.44,0.239,19.36,0.299,7.384,0.366,16.49,0.122,"Global"
"2059","1921-07-01",14.436,0.302,20.42,0.296,8.424,0.388,16.783,0.136,"Global"
"2060","1921-08-01",13.561,0.326,19.468,0.311,7.601,0.368,16.618,0.137,"Global"
"2061","1921-09-01",11.869,0.24,17.785,0.221,5.996,0.235,16.166,0.125,"Global"
"2062","1921-10-01",9.264,0.188,15.124,0.248,3.446,0.244,15.285,0.117,"Global"
"2063","1921-11-01",5.864,0.198,11.362,0.22,0.2,0.236,14.236,0.12,"Global"
"2064","1921-12-01",3.663,0.213,9.157,0.243,-1.874,0.273,13.627,0.123,"Global"
"2065","1922-01-01",2.15,0.214,7.603,0.524,-3.428,0.389,13.177,0.121,"Global"
"2066","1922-02-01",2.376,0.271,8.234,0.529,-3.684,0.434,13.453,0.128,"Global"
"2067","1922-03-01",5.156,0.223,11.248,0.282,-1.188,0.261,14.245,0.121,"Global"
"2068","1922-04-01",8.38,0.276,14.521,0.23,2.156,0.324,15.168,0.127,"Global"
"2069","1922-05-01",11.097,0.285,16.912,0.369,4.983,0.357,15.778,0.13,"Global"
"2070","1922-06-01",13.331,0.241,19.153,0.299,7.266,0.236,16.406,0.117,"Global"
"2071","1922-07-01",14.278,0.306,20.098,0.305,8.241,0.352,16.745,0.13,"Global"
"2072","1922-08-01",13.584,0.333,19.475,0.315,7.599,0.303,16.532,0.134,"Global"
"2073","1922-09-01",11.775,0.255,17.661,0.232,5.754,0.265,15.981,0.121,"Global"
"2074","1922-10-01",9.056,0.219,14.975,0.202,3.134,0.27,15.043,0.12,"Global"
"2075","1922-11-01",6.046,0.246,11.615,0.26,0.232,0.278,14.117,0.121,"Global"
"2076","1922-12-01",3.667,0.234,8.968,0.241,-1.865,0.29,13.503,0.119,"Global"
"2077","1923-01-01",2.487,0.276,8.21,0.259,-3.195,0.349,13.24,0.127,"Global"
"2078","1923-02-01",2.563,0.262,8.298,0.318,-3.172,0.263,13.358,0.124,"Global"
"2079","1923-03-01",4.866,0.226,10.786,0.194,-1.256,0.252,14.049,0.122,"Global"
"2080","1923-04-01",7.749,0.24,13.64,0.283,1.602,0.311,14.959,0.122,"Global"
"2081","1923-05-01",10.849,0.292,16.825,0.346,4.79,0.385,15.724,0.128,"Global"
"2082","1923-06-01",13.296,0.259,19.056,0.231,7.139,0.277,16.452,0.12,"Global"
"2083","1923-07-01",13.984,0.3,19.81,0.323,8.012,0.343,16.628,0.129,"Global"
"2084","1923-08-01",13.611,0.34,19.445,0.333,7.645,0.3,16.54,0.137,"Global"
"2085","1923-09-01",11.883,0.256,17.783,0.291,5.816,0.231,15.992,0.12,"Global"
"2086","1923-10-01",9.52,0.191,15.188,0.341,3.523,0.225,15.249,0.112,"Global"
"2087","1923-11-01",6.378,0.179,11.871,0.22,0.474,0.232,14.404,0.112,"Global"
"2088","1923-12-01",3.88,0.216,9.269,0.278,-1.903,0.31,13.739,0.119,"Global"
"2089","1924-01-01",2.339,0.29,7.912,0.298,-3.502,0.377,13.303,0.134,"Global"
"2090","1924-02-01",2.888,0.288,8.609,0.469,-3.025,0.383,13.585,0.127,"Global"
"2091","1924-03-01",5.352,0.208,11.24,0.183,-0.806,0.262,14.325,0.119,"Global"
"2092","1924-04-01",7.97,0.267,13.857,0.274,1.722,0.299,15.081,0.127,"Global"
"2093","1924-05-01",11.188,0.298,17.185,0.31,4.905,0.325,15.918,0.127,"Global"
"2094","1924-06-01",13.342,0.241,19.195,0.284,7.085,0.244,16.461,0.116,"Global"
"2095","1924-07-01",14.304,0.307,20.057,0.322,8.161,0.326,16.724,0.131,"Global"
"2096","1924-08-01",13.654,0.326,19.519,0.312,7.585,0.338,16.556,0.134,"Global"
"2097","1924-09-01",11.957,0.232,17.783,0.219,6.024,0.252,16.003,0.122,"Global"
"2098","1924-10-01",9.203,0.182,14.896,0.243,3.29,0.223,15.042,0.117,"Global"
"2099","1924-11-01",6.4,0.2,11.794,0.191,0.656,0.193,14.132,0.116,"Global"
"2100","1924-12-01",3.485,0.243,8.639,0.246,-2.021,0.309,13.342,0.124,"Global"
"2101","1925-01-01",2.268,0.228,7.484,0.289,-3.179,0.283,13.157,0.125,"Global"
"2102","1925-02-01",2.701,0.236,8.51,0.254,-3.314,0.335,13.361,0.121,"Global"
"2103","1925-03-01",5.126,0.224,11.133,0.206,-1.14,0.247,14.155,0.124,"Global"
"2104","1925-04-01",8.442,0.244,14.538,0.272,2.178,0.315,15.011,0.124,"Global"
"2105","1925-05-01",11.039,0.286,17.032,0.324,4.828,0.31,15.855,0.13,"Global"
"2106","1925-06-01",13.089,0.22,19.041,0.283,6.883,0.276,16.413,0.116,"Global"
"2107","1925-07-01",14.066,0.3,19.971,0.279,8.047,0.306,16.74,0.129,"Global"
"2108","1925-08-01",13.769,0.32,19.737,0.289,7.724,0.367,16.716,0.135,"Global"
"2109","1925-09-01",11.979,0.235,17.874,0.244,6.008,0.222,16.14,0.126,"Global"
"2110","1925-10-01",9.196,0.193,14.889,0.188,3.287,0.253,15.221,0.117,"Global"
"2111","1925-11-01",6.34,0.196,11.912,0.193,0.646,0.268,14.418,0.118,"Global"
"2112","1925-12-01",4.398,0.207,10.011,0.244,-1.47,0.305,13.897,0.122,"Global"
"2113","1926-01-01",3.453,0.258,8.785,0.277,-2.222,0.233,13.739,0.128,"Global"
"2114","1926-02-01",3.717,0.211,9.503,0.249,-2.307,0.31,13.842,0.115,"Global"
"2115","1926-03-01",5.831,0.178,11.593,0.198,-0.234,0.258,14.536,0.116,"Global"
"2116","1926-04-01",8.193,0.259,14.095,0.298,2.006,0.299,15.214,0.127,"Global"
"2117","1926-05-01",10.931,0.295,16.688,0.301,4.806,0.335,15.932,0.129,"Global"
"2118","1926-06-01",13.285,0.231,19.214,0.229,7.079,0.261,16.581,0.117,"Global"
"2119","1926-07-01",14.168,0.287,19.998,0.297,8.058,0.332,16.766,0.13,"Global"
"2120","1926-08-01",13.877,0.321,19.695,0.304,7.916,0.345,16.8,0.135,"Global"
"2121","1926-09-01",12.075,0.242,17.816,0.231,6.15,0.255,16.222,0.12,"Global"
"2122","1926-10-01",9.55,0.2,15.474,0.193,3.601,0.241,15.372,0.115,"Global"
"2123","1926-11-01",6.3,0.208,11.936,0.245,0.618,0.248,14.351,0.116,"Global"
"2124","1926-12-01",3.366,0.222,8.63,0.25,-2.248,0.264,13.538,0.121,"Global"
"2125","1927-01-01",2.372,0.268,7.935,0.229,-3.512,0.251,13.323,0.13,"Global"
"2126","1927-02-01",3.039,0.244,8.67,0.25,-2.866,0.315,13.65,0.12,"Global"
"2127","1927-03-01",4.668,0.223,10.565,0.232,-1.495,0.31,14.084,0.121,"Global"
"2128","1927-04-01",8.035,0.239,14.007,0.256,1.852,0.368,15.045,0.118,"Global"
"2129","1927-05-01",11.104,0.297,16.998,0.28,4.873,0.32,15.873,0.127,"Global"
"2130","1927-06-01",13.272,0.23,19.136,0.245,7.106,0.265,16.444,0.114,"Global"
"2131","1927-07-01",14.323,0.302,20.237,0.262,8.284,0.33,16.812,0.13,"Global"
"2132","1927-08-01",13.698,0.34,19.529,0.3,7.697,0.314,16.742,0.136,"Global"
"2133","1927-09-01",12.254,0.24,18.109,0.206,6.26,0.251,16.224,0.119,"Global"
"2134","1927-10-01",9.887,0.2,15.627,0.205,4.02,0.268,15.435,0.112,"Global"
"2135","1927-11-01",6.346,0.192,12.072,0.219,0.596,0.268,14.342,0.113,"Global"
"2136","1927-12-01",3.267,0.212,8.689,0.301,-2.392,0.283,13.493,0.12,"Global"
"2137","1928-01-01",3.046,0.211,8.291,0.228,-2.631,0.291,13.637,0.121,"Global"
"2138","1928-02-01",3.333,0.241,9.04,0.317,-2.609,0.296,13.722,0.123,"Global"
"2139","1928-03-01",4.959,0.191,10.892,0.23,-1.247,0.296,14.229,0.119,"Global"
"2140","1928-04-01",8.244,0.276,14.193,0.219,2.046,0.304,15.126,0.127,"Global"
"2141","1928-05-01",11.169,0.321,17.06,0.274,4.981,0.335,15.88,0.134,"Global"
"2142","1928-06-01",13.113,0.238,18.856,0.254,7.045,0.265,16.355,0.119,"Global"
"2143","1928-07-01",14.31,0.297,20.005,0.297,8.189,0.298,16.796,0.128,"Global"
"2144","1928-08-01",13.687,0.327,19.522,0.305,7.798,0.319,16.7,0.133,"Global"
"2145","1928-09-01",12.03,0.235,17.981,0.223,6.02,0.237,16.066,0.12,"Global"
"2146","1928-10-01",9.486,0.193,15.387,0.19,3.549,0.214,15.232,0.112,"Global"
"2147","1928-11-01",6.336,0.231,11.933,0.177,0.629,0.241,14.276,0.122,"Global"
"2148","1928-12-01",3.873,0.222,9.186,0.26,-1.751,0.257,13.568,0.122,"Global"
"2149","1929-01-01",2.054,0.289,7.48,0.298,-3.66,0.272,13.137,0.134,"Global"
"2150","1929-02-01",2.172,0.229,7.838,0.219,-3.883,0.274,13.241,0.12,"Global"
"2151","1929-03-01",5.099,0.191,10.982,0.229,-1.131,0.289,14.079,0.121,"Global"
"2152","1929-04-01",8.094,0.265,14.08,0.292,1.842,0.281,14.987,0.126,"Global"
"2153","1929-05-01",10.915,0.294,16.906,0.258,4.784,0.334,15.716,0.128,"Global"
"2154","1929-06-01",12.928,0.232,18.65,0.26,6.908,0.291,16.328,0.117,"Global"
"2155","1929-07-01",13.957,0.314,19.652,0.314,8.012,0.318,16.59,0.134,"Global"
"2156","1929-08-01",13.68,0.33,19.548,0.301,7.697,0.328,16.671,0.138,"Global"
"2157","1929-09-01",11.807,0.255,17.598,0.199,5.926,0.238,16.092,0.126,"Global"
"2158","1929-10-01",9.46,0.195,15.217,0.182,3.686,0.226,15.248,0.113,"Global"
"2159","1929-11-01",6.172,0.207,11.757,0.175,0.377,0.213,14.313,0.118,"Global"
"2160","1929-12-01",2.571,0.22,7.769,0.222,-2.945,0.242,13.207,0.121,"Global"
"2161","1930-01-01",2.401,0.226,7.67,0.216,-3.169,0.343,13.26,0.13,"Global"
"2162","1930-02-01",3.152,0.236,8.9,0.252,-2.852,0.252,13.54,0.126,"Global"
"2163","1930-03-01",5.483,0.191,11.539,0.273,-0.571,0.209,14.326,0.127,"Global"
"2164","1930-04-01",8.182,0.242,14.017,0.254,2.072,0.271,15.081,0.124,"Global"
"2165","1930-05-01",11.105,0.292,16.87,0.272,5.016,0.314,15.911,0.131,"Global"
"2166","1930-06-01",13.347,0.231,19.071,0.264,7.295,0.309,16.473,0.122,"Global"
"2167","1930-07-01",14.465,0.301,20.252,0.267,8.415,0.287,16.854,0.137,"Global"
"2168","1930-08-01",13.928,0.327,19.803,0.291,7.996,0.304,16.791,0.146,"Global"
"2169","1930-09-01",11.874,0.247,17.754,0.204,5.935,0.237,16.25,0.131,"Global"
"2170","1930-10-01",9.261,0.187,14.941,0.205,3.587,0.25,15.355,0.121,"Global"
"2171","1930-11-01",6.574,0.202,12.032,0.186,0.892,0.213,14.505,0.128,"Global"
"2172","1930-12-01",3.831,0.194,9.066,0.239,-1.736,0.243,13.724,0.124,"Global"
"2173","1931-01-01",2.761,0.225,8.059,0.339,-2.897,0.252,13.529,0.13,"Global"
"2174","1931-02-01",2.708,0.224,8.218,0.233,-3.123,0.245,13.621,0.125,"Global"
"2175","1931-03-01",5.22,0.186,11.194,0.148,-1.006,0.244,14.347,0.126,"Global"
"2176","1931-04-01",8.163,0.234,14.079,0.228,2.025,0.29,15.116,0.126,"Global"
"2177","1931-05-01",11.02,0.281,16.805,0.266,4.951,0.327,15.872,0.129,"Global"
"2178","1931-06-01",13.573,0.24,19.419,0.222,7.489,0.256,16.63,0.126,"Global"
"2179","1931-07-01",14.576,0.302,20.399,0.275,8.665,0.328,16.967,0.138,"Global"
"2180","1931-08-01",14.12,0.33,19.961,0.289,8.189,0.331,16.887,0.145,"Global"
"2181","1931-09-01",12.283,0.25,18.078,0.203,6.485,0.241,16.294,0.129,"Global"
"2182","1931-10-01",9.937,0.197,15.718,0.167,4.073,0.245,15.448,0.125,"Global"
"2183","1931-11-01",6.243,0.198,11.63,0.189,0.545,0.267,14.317,0.125,"Global"
"2184","1931-12-01",4.027,0.186,9.477,0.183,-1.573,0.26,13.711,0.125,"Global"
"2185","1932-01-01",3.604,0.223,9.159,0.254,-2.054,0.284,13.687,0.131,"Global"
"2186","1932-02-01",2.989,0.221,8.797,0.216,-3.23,0.206,13.658,0.124,"Global"
"2187","1932-03-01",4.94,0.204,10.934,0.169,-1.164,0.237,14.252,0.129,"Global"
"2188","1932-04-01",8.769,0.263,14.644,0.223,2.599,0.271,15.335,0.129,"Global"
"2189","1932-05-01",11.239,0.3,16.865,0.253,5.225,0.338,16.018,0.132,"Global"
"2190","1932-06-01",13.383,0.257,19.114,0.219,7.258,0.251,16.504,0.126,"Global"
"2191","1932-07-01",14.372,0.306,20.093,0.286,8.416,0.339,16.846,0.138,"Global"
"2192","1932-08-01",13.74,0.331,19.5,0.277,7.917,0.331,16.68,0.143,"Global"
"2193","1932-09-01",12.31,0.268,18.216,0.213,6.34,0.226,16.263,0.133,"Global"
"2194","1932-10-01",9.682,0.232,15.424,0.16,3.9,0.243,15.28,0.123,"Global"
"2195","1932-11-01",5.908,0.186,11.551,0.204,0.014,0.278,14.175,0.122,"Global"
"2196","1932-12-01",3.527,0.196,8.888,0.215,-2.071,0.271,13.558,0.123,"Global"
"2197","1933-01-01",2.169,0.226,7.379,0.207,-3.453,0.277,13.26,0.129,"Global"
"2198","1933-02-01",2.657,0.21,8.351,0.305,-3.318,0.299,13.506,0.12,"Global"
"2199","1933-03-01",4.869,0.185,10.774,0.192,-1.27,0.307,14.131,0.12,"Global"
"2200","1933-04-01",8.125,0.272,14.046,0.263,2.003,0.286,15.043,0.13,"Global"
"2201","1933-05-01",11.047,0.288,16.845,0.267,4.988,0.297,15.823,0.134,"Global"
"2202","1933-06-01",13.11,0.241,19.036,0.25,7.001,0.313,16.337,0.126,"Global"
"2203","1933-07-01",14.236,0.3,20.037,0.282,8.295,0.291,16.704,0.136,"Global"
"2204","1933-08-01",13.76,0.321,19.635,0.296,7.858,0.321,16.701,0.138,"Global"
"2205","1933-09-01",11.854,0.244,17.631,0.202,6.055,0.259,16.024,0.129,"Global"
"2206","1933-10-01",9.238,0.232,15.172,0.17,3.374,0.247,15.143,0.125,"Global"
"2207","1933-11-01",5.89,0.201,11.578,0.227,0.093,0.248,14.131,0.118,"Global"
"2208","1933-12-01",3.104,0.192,8.456,0.23,-2.533,0.23,13.352,0.12,"Global"
"2209","1934-01-01",2.476,0.231,7.995,0.219,-3.131,0.272,13.276,0.124,"Global"
"2210","1934-02-01",3.699,0.251,9.504,0.237,-2.191,0.356,13.701,0.125,"Global"
"2211","1934-03-01",4.818,0.201,10.835,0.193,-1.382,0.223,14.072,0.122,"Global"
"2212","1934-04-01",8.016,0.259,13.996,0.24,1.853,0.294,15.02,0.128,"Global"
"2213","1934-05-01",11.478,0.276,17.533,0.273,5.26,0.307,15.951,0.127,"Global"
"2214","1934-06-01",13.402,0.24,19.183,0.25,7.422,0.274,16.578,0.121,"Global"
"2215","1934-07-01",14.343,0.296,20.14,0.288,8.472,0.317,16.851,0.134,"Global"
"2216","1934-08-01",13.778,0.322,19.534,0.289,8.01,0.337,16.74,0.141,"Global"
"2217","1934-09-01",11.727,0.238,17.505,0.221,5.899,0.261,16.128,0.122,"Global"
"2218","1934-10-01",9.421,0.192,15.371,0.181,3.629,0.213,15.332,0.118,"Global"
"2219","1934-11-01",6.397,0.182,11.736,0.179,0.978,0.235,14.412,0.113,"Global"
"2220","1934-12-01",3.985,0.193,9.279,0.239,-1.62,0.221,13.673,0.118,"Global"
"2221","1935-01-01",2.175,0.204,7.737,0.22,-3.618,0.25,13.299,0.121,"Global"
"2222","1935-02-01",4.125,0.217,9.944,0.213,-1.717,0.245,13.857,0.119,"Global"
"2223","1935-03-01",5.399,0.187,11.343,0.203,-0.802,0.197,14.269,0.115,"Global"
"2224","1935-04-01",7.771,0.256,13.81,0.249,1.551,0.271,15.013,0.126,"Global"
"2225","1935-05-01",10.906,0.277,16.88,0.258,4.755,0.31,15.848,0.128,"Global"
"2226","1935-06-01",13.326,0.23,19.1,0.227,7.193,0.247,16.504,0.122,"Global"
"2227","1935-07-01",14.331,0.292,20.173,0.307,8.438,0.302,16.848,0.131,"Global"
"2228","1935-08-01",13.775,0.332,19.657,0.303,7.831,0.327,16.715,0.139,"Global"
"2229","1935-09-01",11.999,0.239,17.896,0.207,6.042,0.25,16.143,0.12,"Global"
"2230","1935-10-01",9.516,0.198,15.379,0.174,3.7,0.235,15.311,0.114,"Global"
"2231","1935-11-01",5.443,0.191,10.849,0.201,-0.23,0.246,14.069,0.115,"Global"
"2232","1935-12-01",3.423,0.208,8.675,0.235,-2.09,0.282,13.55,0.118,"Global"
"2233","1936-01-01",2.249,0.221,7.806,0.203,-3.53,0.237,13.26,0.115,"Global"
"2234","1936-02-01",2.506,0.236,8.253,0.291,-3.458,0.251,13.533,0.118,"Global"
"2235","1936-03-01",5.031,0.194,11.032,0.197,-1.154,0.218,14.206,0.116,"Global"
"2236","1936-04-01",8.127,0.258,14.082,0.25,1.976,0.246,15.089,0.122,"Global"
"2237","1936-05-01",11.251,0.279,17.076,0.28,5.23,0.305,15.935,0.125,"Global"
"2238","1936-06-01",13.363,0.243,19.171,0.238,7.288,0.281,16.524,0.116,"Global"
"2239","1936-07-01",14.629,0.299,20.443,0.281,8.704,0.293,16.928,0.13,"Global"
"2240","1936-08-01",13.86,0.325,19.691,0.287,7.929,0.317,16.811,0.134,"Global"
"2241","1936-09-01",12.021,0.246,17.91,0.213,6.064,0.224,16.191,0.121,"Global"
"2242","1936-10-01",9.457,0.22,15.316,0.21,3.658,0.233,15.412,0.116,"Global"
"2243","1936-11-01",6.233,0.188,11.814,0.203,0.407,0.215,14.338,0.113,"Global"
"2244","1936-12-01",3.921,0.208,9.181,0.216,-1.441,0.251,13.767,0.118,"Global"
"2245","1937-01-01",2.453,0.196,7.879,0.237,-3.216,0.259,13.417,0.116,"Global"
"2246","1937-02-01",3.553,0.22,9.237,0.261,-2.387,0.216,13.904,0.116,"Global"
"2247","1937-03-01",4.851,0.219,10.731,0.199,-1.413,0.237,14.276,0.119,"Global"
"2248","1937-04-01",8.14,0.242,14.025,0.253,2.001,0.28,15.228,0.117,"Global"
"2249","1937-05-01",11.422,0.288,17.358,0.267,5.169,0.296,16.051,0.125,"Global"
"2250","1937-06-01",13.603,0.236,19.558,0.229,7.454,0.248,16.679,0.116,"Global"
"2251","1937-07-01",14.375,0.298,20.154,0.271,8.41,0.283,17.054,0.128,"Global"
"2252","1937-08-01",14.007,0.325,19.85,0.322,8.145,0.293,16.941,0.135,"Global"
"2253","1937-09-01",12.413,0.247,18.377,0.24,6.419,0.22,16.402,0.124,"Global"
"2254","1937-10-01",9.729,0.2,15.635,0.212,4.002,0.241,15.523,0.113,"Global"
"2255","1937-11-01",6.356,0.199,11.913,0.219,0.612,0.221,14.447,0.113,"Global"
"2256","1937-12-01",3.478,0.211,8.999,0.237,-2.196,0.284,13.684,0.118,"Global"
"2257","1938-01-01",2.91,0.194,8.416,0.217,-2.597,0.272,13.596,0.111,"Global"
"2258","1938-02-01",3.417,0.225,9.138,0.258,-2.518,0.246,13.827,0.112,"Global"
"2259","1938-03-01",5.651,0.192,11.616,0.173,-0.431,0.208,14.491,0.111,"Global"
"2260","1938-04-01",8.913,0.249,14.984,0.239,2.968,0.247,15.363,0.119,"Global"
"2261","1938-05-01",11.456,0.297,17.429,0.283,5.427,0.312,16.001,0.129,"Global"
"2262","1938-06-01",13.321,0.238,18.989,0.219,7.418,0.258,16.607,0.117,"Global"
"2263","1938-07-01",14.482,0.295,20.249,0.291,8.612,0.312,16.871,0.127,"Global"
"2264","1938-08-01",13.963,0.325,19.85,0.306,8.097,0.33,16.904,0.132,"Global"
"2265","1938-09-01",12.427,0.249,18.311,0.208,6.468,0.244,16.367,0.122,"Global"
"2266","1938-10-01",9.784,0.194,15.734,0.165,3.984,0.247,15.526,0.113,"Global"
"2267","1938-11-01",6.53,0.215,12.161,0.204,0.969,0.26,14.408,0.114,"Global"
"2268","1938-12-01",3.51,0.213,8.922,0.248,-2.001,0.289,13.556,0.116,"Global"
"2269","1939-01-01",2.932,0.198,8.53,0.266,-2.771,0.236,13.538,0.114,"Global"
"2270","1939-02-01",3.232,0.201,9.048,0.225,-2.535,0.224,13.757,0.112,"Global"
"2271","1939-03-01",4.926,0.196,10.836,0.187,-1.1,0.216,14.273,0.113,"Global"
"2272","1939-04-01",8.328,0.252,14.44,0.234,2.271,0.252,15.296,0.119,"Global"
"2273","1939-05-01",11.524,0.298,17.489,0.277,5.362,0.291,16.174,0.128,"Global"
"2274","1939-06-01",13.531,0.256,19.47,0.238,7.51,0.266,16.712,0.119,"Global"
"2275","1939-07-01",14.395,0.291,20.26,0.296,8.617,0.339,16.988,0.127,"Global"
